"RECEIVER_CUSTOMER","BA_NO","SERVICE_RECEIVER_ID","CHARGE_CODE","CANCEL_CHARGE_TYPE","EFFECTIVE_DATE","AMOUNT","PERIOD_START_DATE","PERIOD_END_DATE","CICLO"
"51280016","366715039","66715039",RC1_STC4559,CRD,"2026-05-15 00:00:00.0000000",-1.38133,"2026-05-15 00:00:00.0000000","2026-05-15 00:00:00.0000000","20260515"
"51280016","366715039","66715039",RC1_STC4559,CRD,"2026-05-15 00:00:00.0000000",-1.38133,"2026-05-15 00:00:00.0000000","2026-05-15 00:00:00.0000000","20260515"
"109960018","726924480","144292802",RC_PLANRE465,CRD,"2026-05-15 00:00:00.0000000",-0.901,"2026-05-15 00:00:00.0000000","2026-05-15 00:00:00.0000000","20260515"
"109960018","726924480","144292802",RC_PLANRE465,CRD,"2026-05-15 00:00:00.0000000",-0.901,"2026-05-15 00:00:00.0000000","2026-05-15 00:00:00.0000000","20260515"
"109960018","726924480","144292802",RC_PLANRE465,CRD,"2026-05-15 00:00:00.0000000",-0.901,"2026-05-15 00:00:00.0000000","2026-05-15 00:00:00.0000000","20260515"
"109960018","726924480","144292802",RC_PLANRE465,CRD,"2026-05-15 00:00:00.0000000",-0.901,"2026-05-15 00:00:00.0000000","2026-05-15 00:00:00.0000000","20260515"
"109960018","726924480","144292802",RC_PLANRE465,CRD,"2026-05-15 00:00:00.0000000",-0.901,"2026-05-15 00:00:00.0000000","2026-05-15 00:00:00.0000000","20260515"
"109960018","726924480","144292802",RC_PLANRE465,CRD,"2026-05-15 00:00:00.0000000",-0.901,"2026-05-15 00:00:00.0000000","2026-05-15 00:00:00.0000000","20260515"
"109960018","726924480","144292802",RC_PLANRE465,CRD,"2026-05-15 00:00:00.0000000",-0.901,"2026-05-15 00:00:00.0000000","2026-05-15 00:00:00.0000000","20260515"
"129260219","750966685","194296931",FRTRCH_005,CRD,"2026-05-15 00:00:00.0000000",-8.38933,"2026-04-24 00:00:00.0000000","2026-05-15 00:00:00.0000000","20260515"
"129260219","750966685","194296931",FRTRCH_005,CRD,"2026-05-15 00:00:00.0000000",-8.38933,"2026-04-24 00:00:00.0000000","2026-05-15 00:00:00.0000000","20260515"
"129260219","750966685","194296931",FRTRCH_005,CRD,"2026-05-15 00:00:00.0000000",-8.38933,"2026-04-24 00:00:00.0000000","2026-05-15 00:00:00.0000000","20260515"
"129260219","750966685","194296931",FRTRCH_005,CRD,"2026-05-15 00:00:00.0000000",-8.38933,"2026-04-24 00:00:00.0000000","2026-05-15 00:00:00.0000000","20260515"
"129260219","750966685","194296931",FRTRCH_005,CRD,"2026-05-15 00:00:00.0000000",-8.38933,"2026-04-24 00:00:00.0000000","2026-05-15 00:00:00.0000000","20260515"
"129260219","750966685","194296931",FRTRCH_005,CRD,"2026-05-15 00:00:00.0000000",-8.38933,"2026-04-24 00:00:00.0000000","2026-05-15 00:00:00.0000000","20260515"
"129260219","750966685","194296931",FRTREQ_018,CRD,"2026-05-15 00:00:00.0000000",-4.631,"2026-05-05 00:00:00.0000000","2026-05-15 00:00:00.0000000","20260515"
"129260219","750966685","194296931",FRTREQ_018,CRD,"2026-05-15 00:00:00.0000000",-4.631,"2026-05-05 00:00:00.0000000","2026-05-15 00:00:00.0000000","20260515"
"129260219","750966685","194296931",FRTREQ_018,CRD,"2026-05-15 00:00:00.0000000",-4.631,"2026-05-05 00:00:00.0000000","2026-05-15 00:00:00.0000000","20260515"
"129260219","750966685","194296931",FRTREQ_018,CRD,"2026-05-15 00:00:00.0000000",-4.631,"2026-05-05 00:00:00.0000000","2026-05-15 00:00:00.0000000","20260515"
"129260219","750966685","194296931",FRTREQ_018,CRD,"2026-05-15 00:00:00.0000000",-4.631,"2026-05-05 00:00:00.0000000","2026-05-15 00:00:00.0000000","20260515"
"129260219","750966685","194296931",FRTREQ_018,CRD,"2026-05-15 00:00:00.0000000",-4.631,"2026-05-05 00:00:00.0000000","2026-05-15 00:00:00.0000000","20260515"
"134465611","759069282","201154371",RC_PLANRE576,CRD,"2026-05-15 00:00:00.0000000",-9.016,"2026-05-08 00:00:00.0000000","2026-05-15 00:00:00.0000000","20260515"
"134465611","759069282","201154371",RC_PLANRE576,CRD,"2026-05-15 00:00:00.0000000",-9.016,"2026-05-08 00:00:00.0000000","2026-05-15 00:00:00.0000000","20260515"
"134802713","759575941","201550718",RC_PLANRE594,CRD,"2026-05-15 00:00:00.0000000",-2.254,"2026-04-16 00:00:00.0000000","2026-04-17 00:00:00.0000000","20260515"
"134802713","759575941","201550718",RC_PLANRE594,CRD,"2026-05-15 00:00:00.0000000",-2.254,"2026-04-16 00:00:00.0000000","2026-04-17 00:00:00.0000000","20260515"
"134802713","759575941","201550718",RC_PLANRE594,CRD,"2026-05-15 00:00:00.0000000",-2.254,"2026-04-16 00:00:00.0000000","2026-04-17 00:00:00.0000000","20260515"
"135130810","760066284","201872011",RC_PLANRE576,CRD,"2026-05-15 00:00:00.0000000",-3.381,"2026-05-08 00:00:00.0000000","2026-05-10 00:00:00.0000000","20260515"
"135130810","760066284","201872011",RC_PLANRE576,CRD,"2026-05-15 00:00:00.0000000",-3.381,"2026-05-08 00:00:00.0000000","2026-05-10 00:00:00.0000000","20260515"
"135130810","760066284","201872011",RC_PLANRE576,CRD,"2026-05-15 00:00:00.0000000",-3.381,"2026-05-08 00:00:00.0000000","2026-05-10 00:00:00.0000000","20260515"
"135459718","760553967","202245454",RC_PLANRE576,CRD,"2026-05-15 00:00:00.0000000",-10.143,"2026-05-07 00:00:00.0000000","2026-05-15 00:00:00.0000000","20260515"
"135459718","760553967","202245454",RC_PLANRE576,CRD,"2026-05-15 00:00:00.0000000",-10.143,"2026-05-07 00:00:00.0000000","2026-05-15 00:00:00.0000000","20260515"
"55209923","735641561","178469473",FRTRCH_005,CRD,"2026-05-15 00:00:00.0000000",-2.66933,"2026-04-28 00:00:00.0000000","2026-05-04 00:00:00.0000000","20260515"
"55209923","735641561","178469473",FRTRCH_005,CRD,"2026-05-15 00:00:00.0000000",-2.66933,"2026-04-28 00:00:00.0000000","2026-05-04 00:00:00.0000000","20260515"
"55209923","735641561","178469473",FRTRCH_005,CRD,"2026-05-15 00:00:00.0000000",-2.66933,"2026-04-28 00:00:00.0000000","2026-05-04 00:00:00.0000000","20260515"
"55209923","735641561","178469473",FRTRCH_005,CRD,"2026-05-15 00:00:00.0000000",-2.66933,"2026-04-28 00:00:00.0000000","2026-05-04 00:00:00.0000000","20260515"
"55209923","735641561","178469473",FRTRCH_005,CRD,"2026-05-15 00:00:00.0000000",-2.66933,"2026-04-28 00:00:00.0000000","2026-05-04 00:00:00.0000000","20260515"
"55209923","735641561","178469473",FRTREQ_018,CRD,"2026-05-15 00:00:00.0000000",-3.368,"2026-05-08 00:00:00.0000000","2026-05-15 00:00:00.0000000","20260515"
"55209923","735641561","178469473",FRTREQ_018,CRD,"2026-05-15 00:00:00.0000000",-3.368,"2026-05-08 00:00:00.0000000","2026-05-15 00:00:00.0000000","20260515"
"55209923","735641561","178469473",FRTREQ_018,CRD,"2026-05-15 00:00:00.0000000",-3.368,"2026-05-08 00:00:00.0000000","2026-05-15 00:00:00.0000000","20260515"
"55209923","735641561","178469473",FRTREQ_018,CRD,"2026-05-15 00:00:00.0000000",-3.368,"2026-05-08 00:00:00.0000000","2026-05-15 00:00:00.0000000","20260515"
"55209923","735641561","178469473",FRTREQ_018,CRD,"2026-05-15 00:00:00.0000000",-3.368,"2026-05-08 00:00:00.0000000","2026-05-15 00:00:00.0000000","20260515"
"55209923","735641561","178469473",FRTREQ_018,CRD,"2026-05-15 00:00:00.0000000",-3.368,"2026-05-08 00:00:00.0000000","2026-05-15 00:00:00.0000000","20260515"
"55209923","735641561","178469473",FRTREQ_018,CRD,"2026-05-15 00:00:00.0000000",-3.368,"2026-05-08 00:00:00.0000000","2026-05-15 00:00:00.0000000","20260515"
"55209923","735641561","178469473",FRTREQ_018,CRD,"2026-05-15 00:00:00.0000000",-3.368,"2026-05-08 00:00:00.0000000","2026-05-15 00:00:00.0000000","20260515"
"55209923","735641561","178469473",FRTREQ_018,CRD,"2026-05-15 00:00:00.0000000",-3.368,"2026-05-08 00:00:00.0000000","2026-05-15 00:00:00.0000000","20260515"
"55209923","735641561","178469473",FRTREQ_018,CRD,"2026-05-15 00:00:00.0000000",-3.368,"2026-05-08 00:00:00.0000000","2026-05-15 00:00:00.0000000","20260515"
"55209923","735641561","178469473",FRTRPL_025,CRD,"2026-05-15 00:00:00.0000000",-13.1507,"2026-04-28 00:00:00.0000000","2026-05-04 00:00:00.0000000","20260515"
"55209923","735641561","178469473",FRTRPL_025,CRD,"2026-05-15 00:00:00.0000000",-13.1507,"2026-04-28 00:00:00.0000000","2026-05-04 00:00:00.0000000","20260515"
"55209923","735641561","178469473",FRTRPL_025,CRD,"2026-05-15 00:00:00.0000000",-13.1507,"2026-04-28 00:00:00.0000000","2026-05-04 00:00:00.0000000","20260515"
"55209923","735641561","178469473",FRTRPL_025,CRD,"2026-05-15 00:00:00.0000000",-13.1507,"2026-04-28 00:00:00.0000000","2026-05-04 00:00:00.0000000","20260515"
"55209923","735641561","178469473",FRTRPL_025,CRD,"2026-05-15 00:00:00.0000000",-13.1507,"2026-04-28 00:00:00.0000000","2026-05-04 00:00:00.0000000","20260515"
"124500327","742834898","185167361",FRIRPL_003,CRD,"2026-05-15 00:00:00.0000000",-45.03,"2026-04-27 00:00:00.0000000","2026-05-15 00:00:00.0000000","20260515"
"124500327","742834898","185167361",FRIRPL_003,CRD,"2026-05-15 00:00:00.0000000",-45.03,"2026-04-27 00:00:00.0000000","2026-05-15 00:00:00.0000000","20260515"
"124500327","742834898","185167361",FRIRPL_003,CRD,"2026-05-15 00:00:00.0000000",-45.03,"2026-04-27 00:00:00.0000000","2026-05-15 00:00:00.0000000","20260515"
"124500327","742834898","185167361",FRIRPL_003,CRD,"2026-05-15 00:00:00.0000000",-45.03,"2026-04-27 00:00:00.0000000","2026-05-15 00:00:00.0000000","20260515"
"124500327","742834898","185167361",FRIRPL_003,CRD,"2026-05-15 00:00:00.0000000",-45.03,"2026-04-27 00:00:00.0000000","2026-05-15 00:00:00.0000000","20260515"
"124500327","742834898","185167361",FRIRPL_003,CRD,"2026-05-15 00:00:00.0000000",-45.03,"2026-04-27 00:00:00.0000000","2026-05-15 00:00:00.0000000","20260515"
"124500327","742834898","185167361",FRIRPL_003,CRD,"2026-05-15 00:00:00.0000000",-45.03,"2026-04-27 00:00:00.0000000","2026-05-15 00:00:00.0000000","20260515"
"124500327","742834898","185167361",FRIRPL_003,CRD,"2026-05-15 00:00:00.0000000",-45.03,"2026-04-27 00:00:00.0000000","2026-05-15 00:00:00.0000000","20260515"
"124500327","742834898","185167361",FRIRPL_003,CRD,"2026-05-15 00:00:00.0000000",-45.03,"2026-04-27 00:00:00.0000000","2026-05-15 00:00:00.0000000","20260515"
"124500327","742834898","185167361",FRIRPL_003,CRD,"2026-05-15 00:00:00.0000000",-45.03,"2026-04-27 00:00:00.0000000","2026-05-15 00:00:00.0000000","20260515"
"133841423","758098025","200439502",RC_PLANRE576,CRD,"2026-05-15 00:00:00.0000000",-9.016,"2026-05-08 00:00:00.0000000","2026-05-15 00:00:00.0000000","20260515"
"133841423","758098025","200439502",RC_PLANRE576,CRD,"2026-05-15 00:00:00.0000000",-9.016,"2026-05-08 00:00:00.0000000","2026-05-15 00:00:00.0000000","20260515"
"134160524","758604075","200802834",RC_PLANRE576,CRD,"2026-05-15 00:00:00.0000000",-10.143,"2026-05-07 00:00:00.0000000","2026-05-15 00:00:00.0000000","20260515"
"134160524","758604075","200802834",RC_PLANRE576,CRD,"2026-05-15 00:00:00.0000000",-10.143,"2026-05-07 00:00:00.0000000","2026-05-15 00:00:00.0000000","20260515"
"134765629","759521118","201493631",RC_PLANRE576,CRD,"2026-05-15 00:00:00.0000000",-7.889,"2026-05-09 00:00:00.0000000","2026-05-15 00:00:00.0000000","20260515"
"134765629","759521118","201493631",RC_PLANRE576,CRD,"2026-05-15 00:00:00.0000000",-7.889,"2026-05-09 00:00:00.0000000","2026-05-15 00:00:00.0000000","20260515"
"134765629","759521118","201493631",RC_PLANRE576,CRD,"2026-05-15 00:00:00.0000000",-7.889,"2026-05-09 00:00:00.0000000","2026-05-15 00:00:00.0000000","20260515"
"134765629","759521118","201493631",RC_PLANRE576,CRD,"2026-05-15 00:00:00.0000000",-7.889,"2026-05-09 00:00:00.0000000","2026-05-15 00:00:00.0000000","20260515"
"134765629","759521118","201493631",RC_PLANRE576,CRD,"2026-05-15 00:00:00.0000000",-7.889,"2026-05-09 00:00:00.0000000","2026-05-15 00:00:00.0000000","20260515"
"135097326","760023414","201854416",RC_PLANRE594,CRD,"2026-05-15 00:00:00.0000000",-9.016,"2026-05-08 00:00:00.0000000","2026-05-15 00:00:00.0000000","20260515"
"135097326","760023414","201854416",RC_PLANRE594,CRD,"2026-05-15 00:00:00.0000000",-9.016,"2026-05-08 00:00:00.0000000","2026-05-15 00:00:00.0000000","20260515"
"135126524","760073307","201898215",RC_PLANRE565,CRD,"2026-05-15 00:00:00.0000000",-11.8253,"2026-04-16 00:00:00.0000000","2026-04-29 00:00:00.0000000","20260515"
"52847335","736319183","179139439",RC_PLANRE449,CRD,"2026-05-15 00:00:00.0000000",-0.901,"2026-05-15 00:00:00.0000000","2026-05-15 00:00:00.0000000","20260515"
"52847335","736319183","179139439",RC_PLANRE449,CRD,"2026-05-15 00:00:00.0000000",-0.901,"2026-05-15 00:00:00.0000000","2026-05-15 00:00:00.0000000","20260515"
"52847335","736319183","179139439",RC_PLANRE449,CRD,"2026-05-15 00:00:00.0000000",-0.901,"2026-05-15 00:00:00.0000000","2026-05-15 00:00:00.0000000","20260515"
"52847335","736319183","179139439",RC_PLANRE449,CRD,"2026-05-15 00:00:00.0000000",-0.901,"2026-05-15 00:00:00.0000000","2026-05-15 00:00:00.0000000","20260515"
"52847335","736319183","179139439",RC_PLANRE449,CRD,"2026-05-15 00:00:00.0000000",-0.901,"2026-05-15 00:00:00.0000000","2026-05-15 00:00:00.0000000","20260515"
"52847335","736319183","179139439",RC_PLANRE449,CRD,"2026-05-15 00:00:00.0000000",-0.901,"2026-05-15 00:00:00.0000000","2026-05-15 00:00:00.0000000","20260515"
"52847335","736319183","179139439",RC_PLANRE449,CRD,"2026-05-15 00:00:00.0000000",-0.901,"2026-05-15 00:00:00.0000000","2026-05-15 00:00:00.0000000","20260515"
"52847335","736319183","179139439",RC_PLANRE449,CRD,"2026-05-15 00:00:00.0000000",-0.901,"2026-05-15 00:00:00.0000000","2026-05-15 00:00:00.0000000","20260515"
"52847335","736319183","179139439",RC_PLANRE449,CRD,"2026-05-15 00:00:00.0000000",-0.901,"2026-05-15 00:00:00.0000000","2026-05-15 00:00:00.0000000","20260515"
"55113933","356558625","56558625",RC_PLANRE283,CRD,"2026-05-15 00:00:00.0000000",-1.29633,"2026-05-15 00:00:00.0000000","2026-05-15 00:00:00.0000000","20260515"
"55113933","356558625","56558625",RC_PLANRE283,CRD,"2026-05-15 00:00:00.0000000",-1.29633,"2026-05-15 00:00:00.0000000","2026-05-15 00:00:00.0000000","20260515"
"55113933","356558625","56558625",RC_PLANRE283,CRD,"2026-05-15 00:00:00.0000000",-1.29633,"2026-05-15 00:00:00.0000000","2026-05-15 00:00:00.0000000","20260515"
"55113933","356558625","56558625",RC_PLANRE283,CRD,"2026-05-15 00:00:00.0000000",-1.29633,"2026-05-15 00:00:00.0000000","2026-05-15 00:00:00.0000000","20260515"
"55113933","356558625","56558625",RC_PLANRE283,CRD,"2026-05-15 00:00:00.0000000",-1.29633,"2026-05-15 00:00:00.0000000","2026-05-15 00:00:00.0000000","20260515"
"55113933","356558625","56558625",RC_PLANRE283,CRD,"2026-05-15 00:00:00.0000000",-1.29633,"2026-05-15 00:00:00.0000000","2026-05-15 00:00:00.0000000","20260515"
"55113933","356558625","56558625",RC_PLANRE283,CRD,"2026-05-15 00:00:00.0000000",-1.29633,"2026-05-15 00:00:00.0000000","2026-05-15 00:00:00.0000000","20260515"
"55113933","356558625","56558625",RC_PLANRE283,CRD,"2026-05-15 00:00:00.0000000",-1.29633,"2026-05-15 00:00:00.0000000","2026-05-15 00:00:00.0000000","20260515"
"56030036","348897946","48897946",RC_PLANRE509,CRD,"2026-05-15 00:00:00.0000000",-1.01467,"2026-05-04 00:00:00.0000000","2026-05-04 00:00:00.0000000","20260515"
"56030036","348897946","48897946",RC_PLANRE509,CRD,"2026-05-15 00:00:00.0000000",-1.01467,"2026-05-04 00:00:00.0000000","2026-05-04 00:00:00.0000000","20260515"
"122390538","738415377","189708501",FRTRCH_005,CRD,"2026-05-15 00:00:00.0000000",-8.008,"2026-04-25 00:00:00.0000000","2026-05-15 00:00:00.0000000","20260515"
"122390538","738415377","189708501",FRTRCH_005,CRD,"2026-05-15 00:00:00.0000000",-8.008,"2026-04-25 00:00:00.0000000","2026-05-15 00:00:00.0000000","20260515"
"122390538","738415377","189708501",FRTRCH_005,CRD,"2026-05-15 00:00:00.0000000",-8.008,"2026-04-25 00:00:00.0000000","2026-05-15 00:00:00.0000000","20260515"
"122390538","738415377","189708501",FRTRCH_005,CRD,"2026-05-15 00:00:00.0000000",-8.008,"2026-04-25 00:00:00.0000000","2026-05-15 00:00:00.0000000","20260515"
"133775831","757986234","200361304",RC_PLANRE576,CRD,"2026-05-15 00:00:00.0000000",-2.254,"2026-05-07 00:00:00.0000000","2026-05-08 00:00:00.0000000","20260515"
"133775831","757986234","200361304",RC_PLANRE576,CRD,"2026-05-15 00:00:00.0000000",-2.254,"2026-05-07 00:00:00.0000000","2026-05-08 00:00:00.0000000","20260515"
"133775831","757986234","200361304",RC_PLANRE576,CRD,"2026-05-15 00:00:00.0000000",-2.254,"2026-05-07 00:00:00.0000000","2026-05-08 00:00:00.0000000","20260515"
"133810135","758039955","200394566",RC_PLANRE497,CRD,"2026-05-15 00:00:00.0000000",-2.257,"2026-05-15 00:00:00.0000000","2026-05-15 00:00:00.0000000","20260515"
"133810135","758039955","200394566",RC_PLANRE497,CRD,"2026-05-15 00:00:00.0000000",-2.257,"2026-05-15 00:00:00.0000000","2026-05-15 00:00:00.0000000","20260515"
"133810135","758039955","200394566",RC_PLANRE497,CRD,"2026-05-15 00:00:00.0000000",-2.257,"2026-05-15 00:00:00.0000000","2026-05-15 00:00:00.0000000","20260515"
"133810135","758039955","200394566",RC_PLANRE497,CRD,"2026-05-15 00:00:00.0000000",-2.257,"2026-05-15 00:00:00.0000000","2026-05-15 00:00:00.0000000","20260515"
"133810135","758039955","200394566",RC_PLANRE497,CRD,"2026-05-15 00:00:00.0000000",-2.257,"2026-05-15 00:00:00.0000000","2026-05-15 00:00:00.0000000","20260515"
"133810135","758039955","200394566",RC_PLANRE497,CRD,"2026-05-15 00:00:00.0000000",-2.257,"2026-05-15 00:00:00.0000000","2026-05-15 00:00:00.0000000","20260515"
"134131932","758555528","200781086",RC_PLANRE576,CRD,"2026-05-15 00:00:00.0000000",-1.127,"2026-05-08 00:00:00.0000000","2026-05-08 00:00:00.0000000","20260515"
"134131932","758555528","200781086",RC_PLANRE576,CRD,"2026-05-15 00:00:00.0000000",-1.127,"2026-05-08 00:00:00.0000000","2026-05-08 00:00:00.0000000","20260515"
"134131932","758555528","200781086",RC_PLANRE576,CRD,"2026-05-15 00:00:00.0000000",-1.127,"2026-05-08 00:00:00.0000000","2026-05-08 00:00:00.0000000","20260515"
"134456036","759057289","201140973",RC_PLANRE565,CRD,"2026-05-15 00:00:00.0000000",-11.8253,"2026-04-16 00:00:00.0000000","2026-04-29 00:00:00.0000000","20260515"
"134502131","759114399","201195746",RC_PLANRE565,CRD,"2026-05-15 00:00:00.0000000",-7.602,"2026-05-07 00:00:00.0000000","2026-05-15 00:00:00.0000000","20260515"
"134502131","759114399","201195746",RC_PLANRE565,CRD,"2026-05-15 00:00:00.0000000",-7.602,"2026-05-07 00:00:00.0000000","2026-05-15 00:00:00.0000000","20260515"
"134502131","759114399","201195746",RC_PLANRE565,CRD,"2026-05-15 00:00:00.0000000",-7.602,"2026-05-07 00:00:00.0000000","2026-05-15 00:00:00.0000000","20260515"
"134502131","759114399","201195746",RC_PLANRE565,CRD,"2026-05-15 00:00:00.0000000",-7.602,"2026-05-07 00:00:00.0000000","2026-05-15 00:00:00.0000000","20260515"
"134766637","759523445","201483688",RC_PLANRE576,CRD,"2026-05-15 00:00:00.0000000",-7.889,"2026-05-08 00:00:00.0000000","2026-05-14 00:00:00.0000000","20260515"
"134766637","759523445","201483688",RC_PLANRE576,CRD,"2026-05-15 00:00:00.0000000",-7.889,"2026-05-08 00:00:00.0000000","2026-05-14 00:00:00.0000000","20260515"
"134766637","759523445","201483688",RC_PLANRE576,CRD,"2026-05-15 00:00:00.0000000",-7.889,"2026-05-08 00:00:00.0000000","2026-05-14 00:00:00.0000000","20260515"
"135115332","760047850","201869530",RC_PLANRE594,CRD,"2026-05-15 00:00:00.0000000",-9.016,"2026-05-08 00:00:00.0000000","2026-05-15 00:00:00.0000000","20260515"
"135115332","760047850","201869530",RC_PLANRE594,CRD,"2026-05-15 00:00:00.0000000",-9.016,"2026-05-08 00:00:00.0000000","2026-05-15 00:00:00.0000000","20260515"
"118114743","736129332","201678074",FRIRPL_003,CRD,"2026-05-15 00:00:00.0000000",-48.752,"2026-04-22 00:00:00.0000000","2026-05-15 00:00:00.0000000","20260515"
"118114743","736129332","201678074",FRIRPL_003,CRD,"2026-05-15 00:00:00.0000000",-48.752,"2026-04-22 00:00:00.0000000","2026-05-15 00:00:00.0000000","20260515"
"118114743","736129332","201678074",FRIRPL_003,CRD,"2026-05-15 00:00:00.0000000",-48.752,"2026-04-22 00:00:00.0000000","2026-05-15 00:00:00.0000000","20260515"
"118114743","736129332","201678074",FRIRPL_003,CRD,"2026-05-15 00:00:00.0000000",-48.752,"2026-04-22 00:00:00.0000000","2026-05-15 00:00:00.0000000","20260515"
"118114743","736129332","201678074",FRIRPL_003,CRD,"2026-05-15 00:00:00.0000000",-48.752,"2026-04-22 00:00:00.0000000","2026-05-15 00:00:00.0000000","20260515"
"118139747","729867079","172754019",RC_PLANRE549,CRD,"2026-05-15 00:00:00.0000000",-8.458,"2026-04-22 00:00:00.0000000","2026-04-27 00:00:00.0000000","20260515"
"122487345","740380170","188209554",FRTRPL_025,CRD,"2026-05-15 00:00:00.0000000",-3.75733,"2026-04-17 00:00:00.0000000","2026-04-18 00:00:00.0000000","20260515"
"122487345","740380170","188209554",FRTRPL_025,CRD,"2026-05-15 00:00:00.0000000",-3.75733,"2026-04-17 00:00:00.0000000","2026-04-18 00:00:00.0000000","20260515"
"122487345","740380170","188209554",FRTRPL_025,CRD,"2026-05-15 00:00:00.0000000",-3.75733,"2026-04-17 00:00:00.0000000","2026-04-18 00:00:00.0000000","20260515"
"122487345","740380170","188209554",FRTRCH_005,CRD,"2026-05-15 00:00:00.0000000",-0.762666,"2026-04-17 00:00:00.0000000","2026-04-18 00:00:00.0000000","20260515"
"122487345","740380170","188209554",FRTRCH_005,CRD,"2026-05-15 00:00:00.0000000",-0.762666,"2026-04-17 00:00:00.0000000","2026-04-18 00:00:00.0000000","20260515"
"122487345","740380170","188209554",FRTRCH_005,CRD,"2026-05-15 00:00:00.0000000",-0.762666,"2026-04-17 00:00:00.0000000","2026-04-18 00:00:00.0000000","20260515"
"131256141","760561405","202247089",RC_PLANRE594,CRD,"2026-05-15 00:00:00.0000000",-4.508,"2026-05-07 00:00:00.0000000","2026-05-10 00:00:00.0000000","20260515"
"131256141","760561405","202247089",RC_PLANRE594,CRD,"2026-05-15 00:00:00.0000000",-4.508,"2026-05-07 00:00:00.0000000","2026-05-10 00:00:00.0000000","20260515"
"134486346","759092690","201182617",RC_PLANRE565,CRD,"2026-05-15 00:00:00.0000000",-0.844666,"2026-04-17 00:00:00.0000000","2026-04-17 00:00:00.0000000","20260515"
"134486346","759092690","201182617",RC_PLANRE565,CRD,"2026-05-15 00:00:00.0000000",-0.844666,"2026-04-17 00:00:00.0000000","2026-04-17 00:00:00.0000000","20260515"
"134486346","759092690","201182617",RC_PLANRE565,CRD,"2026-05-15 00:00:00.0000000",-0.844666,"2026-04-17 00:00:00.0000000","2026-04-17 00:00:00.0000000","20260515"
"134760946","759515999","201468031",RC_PLANRE576,CRD,"2026-05-15 00:00:00.0000000",-31.556,"2026-04-16 00:00:00.0000000","2026-05-13 00:00:00.0000000","20260515"
"134760946","759515999","201468031",RC_PLANRE576,CRD,"2026-05-15 00:00:00.0000000",-31.556,"2026-04-16 00:00:00.0000000","2026-05-13 00:00:00.0000000","20260515"
"134760946","759515999","201468031",RC_PLANRE576,CRD,"2026-05-15 00:00:00.0000000",-31.556,"2026-04-16 00:00:00.0000000","2026-05-13 00:00:00.0000000","20260515"
"134761940","759517498","201464960",RC_PLANRE576,CRD,"2026-05-15 00:00:00.0000000",-2.254,"2026-05-08 00:00:00.0000000","2026-05-09 00:00:00.0000000","20260515"
"134761940","759517498","201464960",RC_PLANRE576,CRD,"2026-05-15 00:00:00.0000000",-2.254,"2026-05-08 00:00:00.0000000","2026-05-09 00:00:00.0000000","20260515"
"134761940","759517498","201464960",RC_PLANRE576,CRD,"2026-05-15 00:00:00.0000000",-2.254,"2026-05-08 00:00:00.0000000","2026-05-09 00:00:00.0000000","20260515"
"134813348","759596983","201545211",RC_PLANRE565,CRD,"2026-05-15 00:00:00.0000000",-7.602,"2026-05-07 00:00:00.0000000","2026-05-15 00:00:00.0000000","20260515"
"134813348","759596983","201545211",RC_PLANRE565,CRD,"2026-05-15 00:00:00.0000000",-7.602,"2026-05-07 00:00:00.0000000","2026-05-15 00:00:00.0000000","20260515"
"135106447","760042807","201862186",FRIRPL_003,CRD,"2026-05-15 00:00:00.0000000",-5.07933,"2026-05-05 00:00:00.0000000","2026-05-06 00:00:00.0000000","20260515"
"135106447","760042807","201862186",FRIRPL_003,CRD,"2026-05-15 00:00:00.0000000",-5.07933,"2026-05-05 00:00:00.0000000","2026-05-06 00:00:00.0000000","20260515"
"135106447","760042807","201862186",FRIRPL_003,CRD,"2026-05-15 00:00:00.0000000",-5.07933,"2026-05-05 00:00:00.0000000","2026-05-06 00:00:00.0000000","20260515"
"135111545","760050423","201872745",RC_PLANRE565,CRD,"2026-05-15 00:00:00.0000000",-23.6507,"2026-04-16 00:00:00.0000000","2026-05-13 00:00:00.0000000","20260515"
"135121342","760066360","201875482",RC_PLANRE576,CRD,"2026-05-15 00:00:00.0000000",-3.381,"2026-04-16 00:00:00.0000000","2026-04-18 00:00:00.0000000","20260515"
"135121342","760066360","201875482",RC_PLANRE576,CRD,"2026-05-15 00:00:00.0000000",-3.381,"2026-04-16 00:00:00.0000000","2026-04-18 00:00:00.0000000","20260515"
"135121342","760066360","201875482",RC_PLANRE576,CRD,"2026-05-15 00:00:00.0000000",-3.381,"2026-04-16 00:00:00.0000000","2026-04-18 00:00:00.0000000","20260515"
"135462545","760566236","202258039",RC_PLANRE576,CRD,"2026-05-15 00:00:00.0000000",-10.143,"2026-05-07 00:00:00.0000000","2026-05-15 00:00:00.0000000","20260515"
"135462545","760566236","202258039",RC_PLANRE576,CRD,"2026-05-15 00:00:00.0000000",-10.143,"2026-05-07 00:00:00.0000000","2026-05-15 00:00:00.0000000","20260515"
"49934051","324389282","24389282",RC_PLANRE449,CRD,"2026-05-15 00:00:00.0000000",-0.901,"2026-05-15 00:00:00.0000000","2026-05-15 00:00:00.0000000","20260515"
"49934051","324389282","24389282",RC_PLANRE449,CRD,"2026-05-15 00:00:00.0000000",-0.901,"2026-05-15 00:00:00.0000000","2026-05-15 00:00:00.0000000","20260515"
